股票[S]	股票代码[0]	股票名称[1]	昨日收盘价[2]	昨日结算价[3]	昨日持仓量[4]	涨停价[5]	跌停价[6]	总股本[7]	流通盘[8]	合约数量乘数[9]	最小变动价位[18]	上市日[20]	到期日[21]	合约在RZRK的代码[32]	合约在交易所的代码[33]	利息额[35]	除权除息[36]	停牌[37]	创建日[19]	限价单最大下单量（买）[16]	限价单最小下单量（买）[17]	投资者适当性管理分类[50]	最小回购天数[52]	最大回购天数[53]	证券类型 1.全国股转：标识分层信息[57]	证券种类和属性高位[69]	证券种类和属性低位[70]	要约收购信息[68]
105272	105272	宁夏1902	100.00	0.00	0	100000.00	0.00	45000000	0	1	0.001	20190305		105272	105272	1090.00	N	0		0	0	0	0	0		4214784	0	
105273	105273	湖北1903	100.00	0.00	0	100000.00	0.00	41480000	0	1	0.001	20190305		105273	105273	2645.00	N	0		0	0	0	0	0		4214784	0	
105274	105274	湖北1904	100.00	0.00	0	100000.00	0.00	29164500	0	1	0.001	20190305		105274	105274	1074.00	N	0		0	0	0	0	0		4214784	0	
105275	105275	湖北1905	100.00	0.00	0	100000.00	0.00	51135500	0	1	0.001	20190305		105275	105275	2645.00	N	0		0	0	0	0	0		4214784	0	
105276	105276	湖北1906	100.00	0.00	0	100000.00	0.00	10000000	0	1	0.001	20190305		105276	105276	1074.00	N	0		0	0	0	0	0		4214784	0	
105277	105277	湖北1907	100.00	0.00	0	100000.00	0.00	25000000	0	1	0.001	20190305		105277	105277	1074.00	N	0		0	0	0	0	0		4214784	0	
105278	105278	湖北1908	100.00	0.00	0	100000.00	0.00	36682200	0	1	0.001	20190305		105278	105278	1074.00	N	0		0	0	0	0	0		4214784	0	
105279	105279	湖北1909	100.00	0.00	0	100000.00	0.00	22000000	0	1	0.001	20190305		105279	105279	1162.00	N	0		0	0	0	0	0		4214784	0	
105280	105280	湖北1910	100.00	0.00	0	100000.00	0.00	11265000	0	1	0.001	20190305		105280	105280	1074.00	N	0		0	0	0	0	0		4214784	0	
105281	105281	湖北1911	100.00	0.00	0	100000.00	0.00	28536500	0	1	0.001	20190305		105281	105281	2760.00	N	0		0	0	0	0	0		4214784	0	
105282	105282	湖北1912	100.00	0.00	0	100000.00	0.00	23173000	0	1	0.001	20190305		105282	105282	1074.00	N	0		0	0	0	0	0		4214784	0	
105283	105283	湖北1913	100.00	0.00	0	100000.00	0.00	67607600	0	1	0.001	20190305		105283	105283	2645.00	N	0		0	0	0	0	0		4214784	0	
105284	105284	内蒙1903	100.00	0.00	0	100000.00	0.00	62791700	0	1	0.001	20190315		105284	105284	2697.00	N	0		0	0	0	0	0		4214784	0	
105285	105285	天津1912	100.00	0.00	0	100000.00	0.00	7000000	0	1	0.001	20190312		105285	105285	2448.00	N	0		0	0	0	0	0		4214784	0	
105286	105286	天津1913	100.00	0.00	0	100000.00	0.00	7000000	0	1	0.001	20190312		105286	105286	1020.00	N	0		0	0	0	0	0		4214784	0	
105287	105287	河南1908	100.00	0.00	0	100000.00	0.00	195867000	0	1	0.001	20190318		105287	105287	2687.00	N	0		0	0	0	0	0		4214784	0	
105288	105288	河南1909	100.00	0.00	0	100000.00	0.00	13144000	0	1	0.001	20190318		105288	105288	2585.00	N	0		0	0	0	0	0		4214784	0	
105289	105289	河南1910	100.00	0.00	0	100000.00	0.00	7556000	0	1	0.001	20190318		105289	105289	2585.00	N	0		0	0	0	0	0		4214784	0	
105290	105290	河南1911	100.00	0.00	0	100000.00	0.00	5000000	0	1	0.001	20190318		105290	105290	2585.00	N	0		0	0	0	0	0		4214784	0	
105291	105291	河南1912	100.00	0.00	0	100000.00	0.00	3000000	0	1	0.001	20190318		105291	105291	952.00	N	0		0	0	0	0	0		4214784	0	
105292	105292	河南1913	100.00	0.00	0	100000.00	0.00	50000000	0	1	0.001	20190318		105292	105292	1031.00	N	0		0	0	0	0	0		4214784	0	
105293	105293	新疆1906	100.00	0.00	0	100000.00	0.00	102100000	0	1	0.001	20190319		105293	105293	951.00	N	0		0	0	0	0	0		4214784	0	
105294	105294	新疆1907	100.00	0.00	0	100000.00	0.00	80200000	0	1	0.001	20190319		105294	105294	951.00	N	0		0	0	0	0	0		4214784	0	
105295	105295	新疆1908	100.00	0.00	0	100000.00	0.00	43200000	0	1	0.001	20190319		105295	105295	951.00	N	0		0	0	0	0	0		4214784	0	
105296	105296	新疆1909	100.00	0.00	0	100000.00	0.00	14400000	0	1	0.001	20190319		105296	105296	951.00	N	0		0	0	0	0	0		4214784	0	
105297	105297	新疆1910	100.00	0.00	0	100000.00	0.00	16200000	0	1	0.001	20190319		105297	105297	2709.00	N	0		0	0	0	0	0		4214784	0	
105298	105298	福建1904	100.00	0.00	0	100000.00	0.00	179500000	0	1	0.001	20190319		105298	105298	2568.00	N	0		0	0	0	0	0		4214784	0	
105299	105299	河北1903	100.00	0.00	0	100000.00	0.00	88600000	0	1	0.001	20190319		105299	105299	1018.00	N	0		0	0	0	0	0		4214784	0	
105300	105300	湖北1914	100.00	0.00	0	100000.00	0.00	93931800	0	1	0.001	20190320		105300	105300	910.00	N	0		0	0	0	0	0		4214784	0	
105301	105301	江苏1902	100.00	0.00	0	100000.00	0.00	30700000	0	1	0.001	20190320		105301	105301	2371.00	N	0		0	0	0	0	0		4214784	0	
105302	105302	江苏1903	100.00	0.00	0	100000.00	0.00	297200000	1000000	1	0.001	20190320		105302	105302	2549.00	N	0		0	0	0	0	0		4214784	0	
105303	105303	江苏1904	100.00	0.00	0	100000.00	0.00	105400000	0	1	0.001	20190320		105303	105303	2549.00	N	0		0	0	0	0	0		4214784	0	
105304	105304	江苏1905	100.00	0.00	0	100000.00	0.00	35600000	0	1	0.001	20190320		105304	105304	2549.00	N	0		0	0	0	0	0		4214784	0	
105305	105305	江苏1906	100.00	0.00	0	100000.00	0.00	37400000	0	1	0.001	20190320		105305	105305	2642.00	N	0		0	0	0	0	0		4214784	0	
105306	105306	江苏1907	100.00	0.00	0	100000.00	0.00	311700000	0	1	0.001	20190320		105306	105306	910.00	N	0		0	0	0	0	0		4214784	0	
105307	105307	河北1904	100.00	0.00	0	100000.00	0.00	123140000	0	1	0.001	20190319		105307	105307	2568.00	N	0		0	0	0	0	0		4214784	0	
105308	105308	河北1905	100.00	0.00	0	100000.00	0.00	65540000	0	1	0.001	20190319		105308	105308	1018.00	N	0		0	0	0	0	0		4214784	0	
105309	105309	大连1901	100.00	0.00	0	100000.00	0.00	18000000	0	1	0.001	20190322		105309	105309	2623.00	N	0		0	0	0	0	0		4214784	0	
105310	105310	大连1902	100.00	0.00	0	100000.00	0.00	2000000	0	1	0.001	20190322		105310	105310	2623.00	N	0		0	0	0	0	0		4214784	0	
105311	105311	天津1914	100.00	0.00	0	100000.00	0.00	14970000	0	1	0.001	20190322		105311	105311	891.00	N	0		0	0	0	0	0		4214784	0	
105312	105312	天津1915	100.00	0.00	0	100000.00	0.00	45000000	0	1	0.001	20190322		105312	105312	891.00	N	0		0	0	0	0	0		4214784	0	
105313	105313	天津1916	100.00	0.00	0	100000.00	0.00	21000000	0	1	0.001	20190322		105313	105313	2347.00	N	0		0	0	0	0	0		4214784	0	
105314	105314	天津1917	100.00	0.00	0	100000.00	0.00	6000000	0	1	0.001	20190322		105314	105314	2539.00	N	0		0	0	0	0	0		4214784	0	
105315	105315	天津1918	100.00	0.00	0	100000.00	0.00	7300000	0	1	0.001	20190322		105315	105315	2539.00	N	0		0	0	0	0	0		4214784	0	
105316	105316	江西1906	100.00	0.00	0	100000.00	0.00	21259100	0	1	0.001	20190325		105316	105316	882.00	N	0		0	0	0	0	0		4214784	0	
105317	105317	江西1907	100.00	0.00	0	100000.00	0.00	101812900	0	1	0.001	20190325		105317	105317	2537.00	N	0		0	0	0	0	0		4214784	0	
105318	105318	江西1908	100.00	0.00	0	100000.00	0.00	140187100	0	1	0.001	20190325		105318	105318	2537.00	N	0		0	0	0	0	0		4214784	0	
105319	105319	江西1909	100.00	0.00	0	100000.00	0.00	20000000	0	1	0.001	20190325		105319	105319	2537.00	N	0		0	0	0	0	0		4214784	0	
105320	105320	江西1910	100.00	0.00	0	100000.00	0.00	20077200	0	1	0.001	20190325		105320	105320	882.00	N	0		0	0	0	0	0		4214784	0	
105321	105321	湖南1902	100.00	0.00	0	100000.00	0.00	103000000	0	1	0.001	20190326		105321	105321	873.00	N	0		0	0	0	0	0		4214784	0	
105322	105322	湖南1903	100.00	0.00	0	100000.00	0.00	50000000	0	1	0.001	20190326		105322	105322	2528.00	N	0		0	0	0	0	0		4214784	0	
105323	105323	厦门1904	100.00	0.00	0	100000.00	0.00	35000000	0	1	0.001	20190326		105323	105323	947.00	N	0		0	0	0	0	0		4214784	0	
105324	105324	河北1906	100.00	0.00	0	100000.00	0.00	31930000	0	1	0.001	20190327		105324	105324	2576.00	N	0		0	0	0	0	0		4214784	0	
105325	105325	河北1907	100.00	0.00	0	100000.00	0.00	13700000	0	1	0.001	20190327		105325	105325	2501.00	N	0		0	0	0	0	0		4214784	0	
105326	105326	河北1908	100.00	0.00	0	100000.00	0.00	7740000	0	1	0.001	20190327		105326	105326	2501.00	N	0		0	0	0	0	0		4214784	0	
105327	105327	河北1909	100.00	0.00	0	100000.00	0.00	4130000	0	1	0.001	20190327		105327	105327	845.00	N	0		0	0	0	0	0		4214784	0	
105328	105328	河北1910	100.00	0.00	0	100000.00	0.00	16920000	0	1	0.001	20190327		105328	105328	2501.00	N	0		0	0	0	0	0		4214784	0	
105329	105329	宁波1903	100.00	0.00	0	100000.00	0.00	8400000	0	1	0.001	20190401		105329	105329	2265.00	N	0		0	0	0	0	0		4214784	0	
105330	105330	宁波1904	100.00	0.00	0	100000.00	0.00	11600000	0	1	0.001	20190327		105330	105330	2501.00	N	0		0	0	0	0	0		4214784	0	
105331	105331	浙江1904	100.00	0.00	0	100000.00	0.00	22000000	0	1	0.001	20190401		105331	105331	2474.00	N	0		0	0	0	0	0		4214784	0	
105332	105332	四川1935	100.00	0.00	0	100000.00	0.00	111000000	0	1	0.001	20190328		105332	105332	2559.00	N	0		0	0	0	0	0		4214784	0	
105333	105333	四川1936	100.00	0.00	0	100000.00	0.00	134326500	0	1	0.001	20190328		105333	105333	2559.00	N	0		0	0	0	0	0		4214784	0	
105334	105334	四川1937	100.00	0.00	0	100000.00	0.00	59290000	0	1	0.001	20190402		105334	105334	2457.00	N	0		0	0	0	0	0		4214784	0	
105335	105335	四川1938	100.00	0.00	0	100000.00	0.00	3490000	0	1	0.001	20190328		105335	105335	2484.00	N	0		0	0	0	0	0		4214784	0	
105336	105336	四川1939	100.00	0.00	0	100000.00	0.00	7440000	0	1	0.001	20190328		105336	105336	2559.00	N	0		0	0	0	0	0		4214784	0	
105337	105337	四川1940	100.00	0.00	0	100000.00	0.00	1000000	0	1	0.001	20190328		105337	105337	2484.00	N	0		0	0	0	0	0		4214784	0	
105338	105338	四川1941	100.00	0.00	0	100000.00	0.00	12410000	0	1	0.001	20190328		105338	105338	2559.00	N	0		0	0	0	0	0		4214784	0	
105339	105339	四川1942	100.00	0.00	0	100000.00	0.00	8000000	0	1	0.001	20190328		105339	105339	833.00	N	0		0	0	0	0	0		4214784	0	
105340	105340	四川1943	100.00	0.00	0	100000.00	0.00	20110000	0	1	0.001	20190328		105340	105340	2559.00	N	0		0	0	0	0	0		4214784	0	
105341	105341	四川1944	100.00	0.00	0	100000.00	0.00	3780000	0	1	0.001	20190328		105341	105341	2559.00	N	0		0	0	0	0	0		4214784	0	
105342	105342	四川1945	100.00	0.00	0	100000.00	0.00	3820000	0	1	0.001	20190328		105342	105342	833.00	N	0		0	0	0	0	0		4214784	0	
105343	105343	四川1946	100.00	0.00	0	100000.00	0.00	2800000	0	1	0.001	20190328		105343	105343	2559.00	N	0		0	0	0	0	0		4214784	0	
105344	105344	四川1947	100.00	0.00	0	100000.00	0.00	1110000	0	1	0.001	20190328		105344	105344	833.00	N	0		0	0	0	0	0		4214784	0	
105345	105345	四川1948	100.00	0.00	0	100000.00	0.00	1500000	0	1	0.001	20190328		105345	105345	2484.00	N	0		0	0	0	0	0		4214784	0	
105346	105346	四川1949	100.00	0.00	0	100000.00	0.00	5500000	0	1	0.001	20190328		105346	105346	2559.00	N	0		0	0	0	0	0		4214784	0	
105347	105347	四川1950	100.00	0.00	0	100000.00	0.00	8320000	0	1	0.001	20190328		105347	105347	833.00	N	0		0	0	0	0	0		4214784	0	
105348	105348	吉林1901	100.00	0.00	0	100000.00	0.00	85000000	0	1	0.001	20190329		105348	105348	2543.00	N	0		0	0	0	0	0		4214784	0	
105349	105349	吉林1902	100.00	0.00	0	100000.00	0.00	120000000	0	1	0.001	20190329		105349	105349	846.00	N	0		0	0	0	0	0		4214784	0	
105350	105350	福建1905	100.00	0.00	0	100000.00	0.00	39421700	0	1	0.001	20190329		105350	105350	2468.00	N	0		0	0	0	0	0		4214784	0	
105351	105351	福建1906	100.00	0.00	0	100000.00	0.00	29718300	0	1	0.001	20190329		105351	105351	2468.00	N	0		0	0	0	0	0		4214784	0	
105352	105352	福建1907	100.00	0.00	0	100000.00	0.00	6760000	0	1	0.001	20190329		105352	105352	2543.00	N	0		0	0	0	0	0		4214784	0	
105353	105353	福建1908	100.00	0.00	0	100000.00	0.00	3000000	0	1	0.001	20190329		105353	105353	892.00	N	0		0	0	0	0	0		4214784	0	
105354	105354	福建1909	100.00	0.00	0	100000.00	0.00	17200000	0	1	0.001	20190329		105354	105354	821.00	N	0		0	0	0	0	0		4214784	0	
105355	105355	福建1910	100.00	0.00	0	100000.00	0.00	8060000	0	1	0.001	20190329		105355	105355	821.00	N	0		0	0	0	0	0		4214784	0	
105356	105356	福建1911	100.00	0.00	0	100000.00	0.00	6340000	0	1	0.001	20190329		105356	105356	821.00	N	0		0	0	0	0	0		4214784	0	
105357	105357	青岛1903	100.00	0.00	0	100000.00	0.00	13000000	0	1	0.001	20190328		105357	105357	2484.00	N	0		0	0	0	0	0		4214784	0	
105358	105358	青岛1904	100.00	0.00	0	100000.00	0.00	10000000	0	1	0.001	20190328		105358	105358	2559.00	N	0		0	0	0	0	0		4214784	0	
105359	105359	青岛1905	100.00	0.00	0	100000.00	0.00	4000000	0	1	0.001	20190328		105359	105359	833.00	N	0		0	0	0	0	0		4214784	0	
105360	105360	青岛1906	100.00	0.00	0	100000.00	0.00	8000000	0	1	0.001	20190328		105360	105360	2559.00	N	0		0	0	0	0	0		4214784	0	
105361	105361	青岛1907	100.00	0.00	0	100000.00	0.00	6000000	0	1	0.001	20190328		105361	105361	2559.00	N	0		0	0	0	0	0		4214784	0	
105362	105362	青岛1908	100.00	0.00	0	100000.00	0.00	4000000	0	1	0.001	20190328		105362	105362	2559.00	N	0		0	0	0	0	0		4214784	0	
105363	105363	西藏1901	100.00	0.00	0	100000.00	0.00	3000000	0	1	0.001	20190402		105363	105363	2427.00	N	0		0	0	0	0	0		4214784	0	
105364	105364	西藏1902	100.00	0.00	0	100000.00	0.00	10000000	0	1	0.001	20190402		105364	105364	2502.00	N	0		0	0	0	0	0		4214784	0	
105365	105365	西藏1903	100.00	0.00	0	100000.00	0.00	7000000	0	1	0.001	20190402		105365	105365	2427.00	N	0		0	0	0	0	0		4214784	0	
105366	105366	陕西1904	100.00	0.00	0	100000.00	0.00	17660000	0	1	0.001	20190401		105366	105366	2280.00	N	0		0	0	0	0	0		4214784	0	
105367	105367	陕西1905	100.00	0.00	0	100000.00	0.00	55000000	0	1	0.001	20190404		105367	105367	2435.00	N	0		0	0	0	0	0		4214784	0	
105368	105368	陕西1906	100.00	0.00	0	100000.00	0.00	48500000	0	1	0.001	20190401		105368	105368	2563.00	N	0		0	0	0	0	0		4214784	0	
105369	105369	陕西1907	100.00	0.00	0	100000.00	0.00	8100000	0	1	0.001	20190401		105369	105369	822.00	N	0		0	0	0	0	0		4214784	0	
105370	105370	陕西1908	100.00	0.00	0	100000.00	0.00	23740000	0	1	0.001	20190401		105370	105370	2280.00	N	0		0	0	0	0	0		4214784	0	
105371	105371	陕西1909	100.00	0.00	0	100000.00	0.00	2000000	0	1	0.001	20190401		105371	105371	2481.00	N	0		0	0	0	0	0		4214784	0	
105372	105372	四川1951	100.00	0.00	0	100000.00	0.00	1160000	0	1	0.001	20190328		105372	105372	2559.00	N	0		0	0	0	0	0		4214784	0	
105373	105373	四川1952	100.00	0.00	0	100000.00	0.00	1950000	0	1	0.001	20190328		105373	105373	833.00	N	0		0	0	0	0	0		4214784	0	
105374	105374	四川1953	100.00	0.00	0	100000.00	0.00	1380000	0	1	0.001	20190328		105374	105374	2559.00	N	0		0	0	0	0	0		4214784	0	
105375	105375	四川1954	100.00	0.00	0	100000.00	0.00	450000	0	1	0.001	20190328		105375	105375	2484.00	N	0		0	0	0	0	0		4214784	0	
105376	105376	四川1955	100.00	0.00	0	100000.00	0.00	11570000	0	1	0.001	20190328		105376	105376	2559.00	N	0		0	0	0	0	0		4214784	0	
105377	105377	四川1956	100.00	0.00	0	100000.00	0.00	3720000	0	1	0.001	20190328		105377	105377	833.00	N	0		0	0	0	0	0		4214784	0	
105378	105378	四川1957	100.00	0.00	0	100000.00	0.00	2690000	0	1	0.001	20190328		105378	105378	833.00	N	0		0	0	0	0	0		4214784	0	
105379	105379	四川1958	100.00	0.00	0	100000.00	0.00	1490000	0	1	0.001	20190328		105379	105379	833.00	N	0		0	0	0	0	0		4214784	0	
105380	105380	四川1959	100.00	0.00	0	100000.00	0.00	540000	0	1	0.001	20190328		105380	105380	2484.00	N	0		0	0	0	0	0		4214784	0	
105381	105381	青海1902	100.00	0.00	0	100000.00	0.00	100000000	200000	1	0.001	20190401		105381	105381	834.00	N	0		0	0	0	0	0		4214784	0	
105382	105382	青海1903	100.00	0.00	0	100000.00	0.00	35954600	0	1	0.001	20190401		105382	105382	2444.00	N	0		0	0	0	0	0		4214784	0	
105383	105383	青海1904	100.00	0.00	0	100000.00	0.00	6000000	0	1	0.001	20190401		105383	105383	2526.00	N	0		0	0	0	0	0		4214784	0	
105384	105384	山东1913	100.00	0.00	0	100000.00	0.00	77620000	0	1	0.001	20190401		105384	105384	2526.00	N	0		0	0	0	0	0		4214784	0	
105385	105385	山东1914	100.00	0.00	0	100000.00	0.00	26120000	0	1	0.001	20190401		105385	105385	2444.00	N	0		0	0	0	0	0		4214784	0	
105386	105386	山东1915	100.00	0.00	0	100000.00	0.00	23690000	1000000	1	0.001	20190404		105386	105386	2201.00	N	0		0	0	0	0	0		4214784	0	
105387	105387	山东1916	100.00	0.00	0	100000.00	0.00	2600000	0	1	0.001	20190401		105387	105387	810.00	N	0		0	0	0	0	0		4214784	0	
105388	105388	山东1917	100.00	0.00	0	100000.00	0.00	5500000	0	1	0.001	20190401		105388	105388	2444.00	N	0		0	0	0	0	0		4214784	0	
105389	105389	山东1918	100.00	0.00	0	100000.00	0.00	11420000	0	1	0.001	20190401		105389	105389	2444.00	N	0		0	0	0	0	0		4214784	0	
105390	105390	山东1919	100.00	0.00	0	100000.00	0.00	3980000	0	1	0.001	20190401		105390	105390	2444.00	N	0		0	0	0	0	0		4214784	0	
105391	105391	山东1920	100.00	0.00	0	100000.00	0.00	4120000	0	1	0.001	20190401		105391	105391	2444.00	N	0		0	0	0	0	0		4214784	0	
105392	105392	安徽1902	100.00	0.00	0	100000.00	0.00	401228000	0	1	0.001	20190403		105392	105392	2423.00	N	0		0	0	0	0	0		4214784	0	
105393	105393	安徽1903	100.00	0.00	0	100000.00	0.00	70203700	0	1	0.001	20190403		105393	105393	2503.00	N	0		0	0	0	0	0		4214784	0	
105394	105394	安徽1904	100.00	0.00	0	100000.00	0.00	42760000	0	1	0.001	20190403		105394	105394	787.00	N	0		0	0	0	0	0		4214784	0	
105395	105395	内蒙1904	100.00	0.00	0	100000.00	0.00	3900000	0	1	0.001	20190412		105395	105395	2192.00	N	0		0	0	0	0	0		4214784	0	
105396	105396	内蒙1905	100.00	0.00	0	100000.00	0.00	6600000	0	1	0.001	20190412		105396	105396	2370.00	N	0		0	0	0	0	0		4214784	0	
105397	105397	内蒙1906	100.00	0.00	0	100000.00	0.00	9100000	0	1	0.001	20190412		105397	105397	2590.00	N	0		0	0	0	0	0		4214784	0	
105398	105398	北京1908	100.00	0.00	0	100000.00	0.00	26000000	0	1	0.001	20190409		105398	105398	2359.00	N	0		0	0	0	0	0		4214784	0	
105399	105399	北京1909	100.00	0.00	0	100000.00	0.00	33000000	0	1	0.001	20190403		105399	105399	2386.00	N	0		0	0	0	0	0		4214784	0	
105400	105400	北京1910	100.00	0.00	0	100000.00	0.00	22000000	0	1	0.001	20190409		105400	105400	2359.00	N	0		0	0	0	0	0		4214784	0	
105401	105401	北京1911	100.00	0.00	0	100000.00	0.00	26000000	0	1	0.001	20190403		105401	105401	2467.00	N	0		0	0	0	0	0		4214784	0	
105402	105402	北京1912	100.00	0.00	0	100000.00	0.00	55000000	0	1	0.001	20190403		105402	105402	775.00	N	0		0	0	0	0	0		4214784	0	
105403	105403	辽宁1903	100.00	0.00	0	100000.00	0.00	68917300	0	1	0.001	20190402		105403	105403	819.00	N	0		0	0	0	0	0		4214784	0	
105404	105404	辽宁1904	100.00	0.00	0	100000.00	0.00	96476500	0	1	0.001	20190402		105404	105404	819.00	N	0		0	0	0	0	0		4214784	0	
105405	105405	贵州1903	100.00	0.00	0	100000.00	0.00	100000000	0	1	0.001	20190404		105405	105405	2362.00	N	0		0	0	0	0	0		4214784	0	
105406	105406	贵州1904	100.00	0.00	0	100000.00	0.00	60000000	0	1	0.001	20190404		105406	105406	2362.00	N	0		0	0	0	0	0		4214784	0	
105407	105407	内蒙1907	100.00	0.00	0	100000.00	0.00	25300000	0	1	0.001	20190412		105407	105407	751.00	N	0		0	0	0	0	0		4214784	0	
105408	105408	内蒙1908	100.00	0.00	0	100000.00	0.00	5100000	0	1	0.001	20190412		105408	105408	807.00	N	0		0	0	0	0	0		4214784	0	
105409	105409	内蒙1909	100.00	0.00	0	100000.00	0.00	12900000	0	1	0.001	20190412		105409	105409	2370.00	N	0		0	0	0	0	0		4214784	0	
105410	105410	内蒙1910	100.00	0.00	0	100000.00	0.00	1100000	0	1	0.001	20190412		105410	105410	772.00	N	0		0	0	0	0	0		4214784	0	
105411	105411	内蒙1911	100.00	0.00	0	100000.00	0.00	25000000	0	1	0.001	20190412		105411	105411	772.00	N	0		0	0	0	0	0		4214784	0	
105412	105412	河北1911	100.00	0.00	0	100000.00	0.00	40000000	0	1	0.001	20190412		105412	105412	2483.00	N	0		0	0	0	0	0		4214784	0	
105413	105413	河北1912	100.00	0.00	0	100000.00	0.00	222000000	0	1	0.001	20190412		105413	105413	814.00	N	0		0	0	0	0	0		4214784	0	
105414	105414	甘肃1907	100.00	0.00	0	100000.00	0.00	44000000	0	1	0.001	20190417		105414	105414	2386.00	N	0		0	0	0	0	0		4214784	0	
105415	105415	龙江1904	100.00	0.00	0	100000.00	0.00	120000000	0	1	0.001	20190418		105415	105415	726.00	N	0		0	0	0	0	0		4214784	0	
105416	105416	江苏1908	100.00	0.00	0	100000.00	0.00	172700000	0	1	0.001	20190419		105416	105416	2209.00	N	0		0	0	0	0	0		4214784	0	
105417	105417	江苏1909	100.00	0.00	0	100000.00	0.00	171900000	0	1	0.001	20190419		105417	105417	672.00	N	0		0	0	0	0	0		4214784	0	
105418	105418	吉林1903	100.00	0.00	0	100000.00	0.00	59090000	0	1	0.001	20190419		105418	105418	2388.00	N	0		0	0	0	0	0		4214784	0	
105419	105419	吉林1904	100.00	0.00	0	100000.00	0.00	5600000	0	1	0.001	20190419		105419	105419	2388.00	N	0		0	0	0	0	0		4214784	0	
105420	105420	吉林1905	100.00	0.00	0	100000.00	0.00	9700000	0	1	0.001	20190419		105420	105420	2623.00	N	0		0	0	0	0	0		4214784	0	
105421	105421	吉林1906	100.00	0.00	0	100000.00	0.00	36900000	0	1	0.001	20190419		105421	105421	720.00	N	0		0	0	0	0	0		4214784	0	
105422	105422	吉林1907	100.00	0.00	0	100000.00	0.00	3300000	0	1	0.001	20190419		105422	105422	720.00	N	0		0	0	0	0	0		4214784	0	
105423	105423	吉林1908	100.00	0.00	0	100000.00	0.00	1500000	0	1	0.001	20190419		105423	105423	720.00	N	0		0	0	0	0	0		4214784	0	
105424	105424	陕西1910	100.00	0.00	0	100000.00	0.00	73802900	0	1	0.001	20190426		105424	105424	2403.00	N	0		0	0	0	0	0		4214784	0	
105425	105425	陕西1911	100.00	0.00	0	100000.00	0.00	147000000	500000	1	0.001	20190426		105425	105425	2550.00	N	0		0	0	0	0	0		4214784	0	
105426	105426	陕西1912	100.00	0.00	0	100000.00	0.00	148000000	0	1	0.001	20190426		105426	105426	659.00	N	0		0	0	0	0	0		4214784	0	
105427	105427	辽宁1905	100.00	0.00	0	100000.00	0.00	32820000	0	1	0.001	20190430		105427	105427	688.00	N	0		0	0	0	0	0		4214784	0	
105428	105428	辽宁1906	100.00	0.00	0	100000.00	0.00	60987300	0	1	0.001	20190430		105428	105428	696.00	N	0		0	0	0	0	0		4214784	0	
105429	105429	广东1919	100.00	0.00	0	100000.00	0.00	38065900	3300000	1	0.001	20190430		105429	105429	2316.00	N	0		0	0	0	0	0		4214784	0	
105430	105430	广东1920	100.00	0.00	0	100000.00	0.00	37101900	0	1	0.001	20190430		105430	105430	600.00	N	0		0	0	0	0	0		4214784	0	
105431	105431	海南1903	100.00	0.00	0	100000.00	0.00	39958800	0	1	0.001	20190506		105431	105431	2505.00	N	0		0	0	0	0	0		4214784	0	
105432	105432	海南1904	100.00	0.00	0	100000.00	0.00	8000000	0	1	0.001	20190506		105432	105432	2294.00	N	0		0	0	0	0	0		4214784	0	
105433	105433	海南1905	100.00	0.00	0	100000.00	0.00	9000000	0	1	0.001	20190506		105433	105433	2294.00	N	0		0	0	0	0	0		4214784	0	
105434	105434	海南1906	100.00	0.00	0	100000.00	0.00	36000000	300000	1	0.001	20190506		105434	105434	2294.00	N	0		0	0	0	0	0		4214784	0	
105435	105435	海南1907	100.00	0.00	0	100000.00	0.00	15859200	0	1	0.001	20190506		105435	105435	609.00	N	0		0	0	0	0	0		4214784	0	
